subj,task,run,abs_mean,rel_mean,pct_removed
626648,GAMBLING,LR,0.212096,0.074421,0.590909
626648,GAMBLING,RL,0.188059,0.061225,0.521739
645450,GAMBLING,LR,0.104781,0.056426,0.464286
645450,GAMBLING,RL,0.127510,0.062431,0.346154
645551,GAMBLING,LR,0.148362,0.054754,0.541667
645551,GAMBLING,RL,0.076834,0.071031,0.440000
654350,GAMBLING,LR,0.332660,0.066018,0.545455
654350,GAMBLING,RL,0.321240,0.065889,0.571429
663755,GAMBLING,LR,0.340761,0.052359,0.571429
663755,GAMBLING,RL,0.225434,0.055216,0.555556
668361,GAMBLING,LR,0.158785,0.083346,0.655172
668361,GAMBLING,RL,0.398273,0.093065,0.703704
673455,GAMBLING,LR,0.327948,0.093191,0.678571
673455,GAMBLING,RL,0.227724,0.090293,0.500000
693764,GAMBLING,LR,0.276711,0.077137,0.653846
693764,GAMBLING,RL,0.191560,0.063627,0.625000
701535,GAMBLING,LR,0.320837,0.067673,0.681818
701535,GAMBLING,RL,0.267734,0.082120,0.458333
756055,GAMBLING,LR,0.929231,0.168740,0.558140
756055,GAMBLING,RL,0.626812,0.085666,0.607143
761957,GAMBLING,LR,0.332647,0.119087,0.666667
761957,GAMBLING,RL,0.240780,0.096281,0.600000
774663,GAMBLING,LR,0.155795,0.057697,0.478261
774663,GAMBLING,RL,0.216354,0.052362,0.357143
788876,GAMBLING,LR,0.190308,0.163535,0.727273
788876,GAMBLING,RL,0.260230,0.161331,0.681818
793465,GAMBLING,LR,0.186982,0.083124,0.272727
793465,GAMBLING,RL,0.191446,0.084385,0.200000
803240,GAMBLING,LR,0.151394,0.059540,0.250000
803240,GAMBLING,RL,0.175199,0.075062,0.250000
810843,GAMBLING,LR,0.614130,0.166538,0.441860
810843,GAMBLING,RL,0.352676,0.122285,0.625000
815247,GAMBLING,LR,0.518420,0.086886,0.633333
815247,GAMBLING,RL,0.613667,0.064512,0.592593
816653,GAMBLING,LR,0.243709,0.067995,0.370370
816653,GAMBLING,RL,0.126566,0.069499,0.500000
825654,GAMBLING,LR,0.147213,0.119748,0.538462
825654,GAMBLING,RL,0.306409,0.088208,0.321429
828862,GAMBLING,LR,0.604690,0.094047,0.533333
828862,GAMBLING,RL,0.141373,0.069872,0.366667
833148,GAMBLING,LR,0.152810,0.032759,0.473684
833148,GAMBLING,RL,0.214933,0.048213,0.500000
841349,GAMBLING,LR,0.245107,0.064788,0.541667
841349,GAMBLING,RL,0.791588,0.061005,0.560000
849264,GAMBLING,LR,0.281128,0.080155,0.520000
849264,GAMBLING,RL,0.438280,0.110542,0.558824
856766,GAMBLING,LR,0.550611,0.095852,0.580645
856766,GAMBLING,RL,0.847813,0.079561,0.607143
856968,GAMBLING,LR,0.224250,0.100117,0.538462
856968,GAMBLING,RL,0.197566,0.096139,0.533333
865363,GAMBLING,LR,0.613460,0.060997,0.688889
865363,GAMBLING,RL,0.326192,0.064135,0.607143
872562,GAMBLING,LR,0.300004,0.054854,0.652174
872562,GAMBLING,RL,0.217140,0.054083,0.666667
873968,GAMBLING,LR,0.263833,0.063912,0.360000
873968,GAMBLING,RL,0.282090,0.087130,0.458333
877269,GAMBLING,LR,0.152152,0.102233,0.565217
877269,GAMBLING,RL,0.498805,0.064617,0.550000
880157,GAMBLING,LR,0.284953,0.068784,0.363636
880157,GAMBLING,RL,0.316993,0.068673,0.357143
894067,GAMBLING,LR,0.373510,0.083076,0.571429
894067,GAMBLING,RL,0.227597,0.103042,0.500000
902242,GAMBLING,LR,0.566475,0.071298,0.535714
902242,GAMBLING,RL,0.311751,0.065278,0.482759
904044,GAMBLING,LR,0.145853,0.064875,0.521739
904044,GAMBLING,RL,0.176179,0.072076,0.541667
922854,GAMBLING,LR,0.966155,0.116781,0.392857
922854,GAMBLING,RL,0.167491,0.131021,0.608696
930449,GAMBLING,LR,0.375833,0.047547,0.500000
930449,GAMBLING,RL,0.689366,0.055023,0.565217
932554,GAMBLING,LR,0.113175,0.045036,0.560000
932554,GAMBLING,RL,0.102084,0.052874,0.576923
942658,GAMBLING,LR,0.186761,0.064881,0.521739
942658,GAMBLING,RL,0.137603,0.062599,0.347826
952863,GAMBLING,LR,0.703666,0.105485,0.562500
952863,GAMBLING,RL,0.114579,0.068971,0.480000
965367,GAMBLING,LR,0.430355,0.049818,0.619048
965367,GAMBLING,RL,0.703740,0.052043,0.750000
979984,GAMBLING,LR,0.529132,0.125663,0.451613
979984,GAMBLING,RL,0.601766,0.123028,0.550000
987074,GAMBLING,LR,0.307739,0.049761,0.464286
987074,GAMBLING,RL,0.398409,0.042519,0.633333
990366,GAMBLING,LR,0.150800,0.078136,0.708333
990366,GAMBLING,RL,0.244248,0.100390,0.689655
993675,GAMBLING,LR,0.210852,0.083917,0.500000
993675,GAMBLING,RL,0.325170,0.076627,0.500000
100206,EMOTION,LR,0.500497,0.047145,0.450000
100206,EMOTION,RL,0.549146,0.054288,0.600000
101309,EMOTION,LR,1.107670,0.055500,0.684211
101309,EMOTION,RL,0.268902,0.048654,0.388889
101410,EMOTION,LR,0.179887,0.097945,0.269231
101410,EMOTION,RL,0.179944,0.081003,0.375000
101915,EMOTION,LR,0.193138,0.077168,0.450000
101915,EMOTION,RL,0.125041,0.090531,0.588235
105923,EMOTION,LR,0.092826,0.063495,0.545455
105923,EMOTION,RL,0.133786,0.064073,0.526316
108525,EMOTION,LR,1.251680,0.098532,0.476190
108525,EMOTION,RL,0.638573,0.090829,0.421053
109325,EMOTION,LR,0.479413,0.132379,0.555556
109325,EMOTION,RL,0.256478,0.115964,0.565217
110411,EMOTION,LR,0.106373,0.060446,0.375000
110411,EMOTION,RL,0.171993,0.053370,0.416667
111716,EMOTION,LR,0.167262,0.086571,0.450000
111716,EMOTION,RL,0.238519,0.073230,0.550000
112314,EMOTION,LR,0.687222,0.058986,0.473684
112314,EMOTION,RL,1.378060,0.064350,0.473684
112920,EMOTION,LR,0.130078,0.073916,0.473684
112920,EMOTION,RL,0.191160,0.073050,0.333333
113215,EMOTION,LR,0.167078,0.054379,0.500000
113215,EMOTION,RL,0.078041,0.058284,0.380952
114823,EMOTION,LR,0.187239,0.064526,0.550000
114823,EMOTION,RL,0.237448,0.062734,0.619048
118124,EMOTION,LR,0.268043,0.122685,0.380952
118124,EMOTION,RL,0.176886,0.116486,0.294118
118528,EMOTION,LR,0.150827,0.083543,0.500000
118528,EMOTION,RL,0.112305,0.081687,0.590909
118932,EMOTION,LR,0.303645,0.075435,0.478261
118932,EMOTION,RL,0.229604,0.076388,0.500000
119126,EMOTION,LR,0.353015,0.098339,0.454545
119126,EMOTION,RL,0.270805,0.098811,0.520000
119732,EMOTION,LR,0.133274,0.076033,0.346154
119732,EMOTION,RL,0.133334,0.080406,0.320000
120515,EMOTION,LR,0.120473,0.077453,0.363636
120515,EMOTION,RL,0.072297,0.091718,0.421053
121416,EMOTION,LR,0.127162,0.088887,0.571429
121416,EMOTION,RL,0.185054,0.067593,0.600000
122317,EMOTION,LR,0.228233,0.067963,0.500000
122317,EMOTION,RL,0.249290,0.056606,0.409091
124624,EMOTION,LR,0.128505,0.087400,0.476190
124624,EMOTION,RL,0.110807,0.119022,0.400000
127327,EMOTION,LR,0.188301,0.096270,0.500000
127327,EMOTION,RL,0.305767,0.091272,0.520000
127630,EMOTION,LR,0.377166,0.152416,0.666667
127630,EMOTION,RL,1.242210,0.121011,0.650000
129634,EMOTION,LR,0.440332,0.055368,0.400000
129634,EMOTION,RL,0.342414,0.046883,0.421053
130922,EMOTION,LR,0.320295,0.060521,0.347826
130922,EMOTION,RL,0.310408,0.062289,0.434783
135225,EMOTION,LR,0.341368,0.049730,0.473684
135225,EMOTION,RL,0.146607,0.084920,0.578947
135629,EMOTION,LR,0.109640,0.043665,0.347826
135629,EMOTION,RL,0.134207,0.049124,0.304348
135932,EMOTION,LR,0.565131,0.051473,0.590909
135932,EMOTION,RL,0.143565,0.058720,0.428571
137633,EMOTION,LR,0.155826,0.063731,0.480000
137633,EMOTION,RL,0.152538,0.099409,0.640000
138231,EMOTION,LR,0.130938,0.087557,0.681818
138231,EMOTION,RL,0.180515,0.056659,0.684211
142828,EMOTION,LR,0.306022,0.074114,0.333333
142828,EMOTION,RL,0.182698,0.096121,0.400000
144832,EMOTION,LR,0.848390,0.062993,0.312500
144832,EMOTION,RL,1.209180,0.085267,0.421053
146533,EMOTION,LR,0.254600,0.097038,0.478261
146533,EMOTION,RL,0.184717,0.076921,0.375000
147737,EMOTION,LR,0.237074,0.095214,0.454545
147737,EMOTION,RL,0.179979,0.078645,0.421053
150019,EMOTION,LR,0.080433,0.056120,0.304348
150019,EMOTION,RL,0.141560,0.050679,0.363636
150625,EMOTION,LR,0.262892,0.066213,0.526316
150625,EMOTION,RL,0.207778,0.060401,0.666667
151021,EMOTION,LR,0.722411,0.088486,0.666667
151021,EMOTION,RL,0.176159,0.085931,0.480000
151627,EMOTION,LR,0.137272,0.064045,0.526316
151627,EMOTION,RL,0.133521,0.080301,0.400000
151829,EMOTION,LR,0.118129,0.049262,0.388889
151829,EMOTION,RL,0.201628,0.042055,0.411765
152427,EMOTION,LR,0.572643,0.079862,0.333333
152427,EMOTION,RL,0.348925,0.059141,0.428571
153025,EMOTION,LR,0.178195,0.047895,0.333333
153025,EMOTION,RL,0.391005,0.057866,0.391304
153126,EMOTION,LR,0.209768,0.181109,0.600000
153126,EMOTION,RL,0.364941,0.159367,0.578947
153631,EMOTION,LR,0.102159,0.050381,0.409091
153631,EMOTION,RL,0.079992,0.044920,0.416667
154734,EMOTION,LR,0.214716,0.076832,0.380952
154734,EMOTION,RL,0.160380,0.074746,0.526316
155635,EMOTION,LR,0.138599,0.140630,0.428571
155635,EMOTION,RL,0.223163,0.110902,0.318182
156637,EMOTION,LR,0.173202,0.190869,0.750000
156637,EMOTION,RL,0.229077,0.169578,0.600000
157437,EMOTION,LR,0.300257,0.057509,0.333333
157437,EMOTION,RL,0.455189,0.098378,0.461538
158035,EMOTION,LR,0.093074,0.061026,0.666667
158035,EMOTION,RL,0.161341,0.049512,0.705882
159744,EMOTION,LR,0.281393,0.063825,0.590909
159744,EMOTION,RL,0.310028,0.069849,0.600000
162228,EMOTION,LR,0.221940,0.057920,0.315789
162228,EMOTION,RL,0.272302,0.082150,0.346154
162733,EMOTION,LR,0.196953,0.123207,0.173913
162733,EMOTION,RL,0.186119,0.119567,0.416667
164939,EMOTION,LR,0.380930,0.128628,0.636364
164939,EMOTION,RL,1.912540,0.110987,0.760000
165941,EMOTION,LR,0.352503,0.093564,0.578947
165941,EMOTION,RL,0.198235,0.113810,0.545455
166640,EMOTION,LR,0.550736,0.103879,0.480000
166640,EMOTION,RL,0.265528,0.128588,0.615385
168139,EMOTION,LR,0.528389,0.079574,0.333333
168139,EMOTION,RL,0.740346,0.068760,0.434783
169545,EMOTION,LR,0.261581,0.061713,0.250000
169545,EMOTION,RL,0.363302,0.068616,0.409091
173233,EMOTION,LR,0.211324,0.056690,0.500000
173233,EMOTION,RL,0.283299,0.054451,0.454545
173435,EMOTION,LR,0.399695,0.039968,0.409091
173435,EMOTION,RL,0.172778,0.039443,0.380952
173536,EMOTION,LR,0.339716,0.051717,0.210526
173536,EMOTION,RL,0.370735,0.052441,0.526316
173839,EMOTION,LR,1.229370,0.120804,0.520000
173839,EMOTION,RL,0.442361,0.119584,0.576923
173940,EMOTION,LR,0.183809,0.055092,0.409091
173940,EMOTION,RL,0.124649,0.058185,0.434783
174437,EMOTION,LR,0.235254,0.094630,0.500000
174437,EMOTION,RL,0.200269,0.105010,0.470588
175136,EMOTION,LR,0.127179,0.074443,0.476190
175136,EMOTION,RL,0.234315,0.059193,0.550000
175338,EMOTION,LR,0.196324,0.070663,0.500000
175338,EMOTION,RL,0.210883,0.051410,0.454545
175742,EMOTION,LR,0.215451,0.056401,0.500000
175742,EMOTION,RL,0.340713,0.048328,0.555556
176441,EMOTION,LR,0.989291,0.106646,0.787879
176441,EMOTION,RL,1.279470,0.064655,0.565217
176845,EMOTION,LR,0.350348,0.074733,0.500000
176845,EMOTION,RL,0.405679,0.078641,0.500000
178748,EMOTION,LR,0.413572,0.151795,0.342857
178748,EMOTION,RL,0.420250,0.081468,0.461538
178950,EMOTION,LR,0.100995,0.068256,0.500000
178950,EMOTION,RL,0.100544,0.067273,0.500000
180230,EMOTION,LR,0.144696,0.092134,0.423077
180230,EMOTION,RL,0.822688,0.081647,0.619048
180836,EMOTION,LR,0.258413,0.109901,0.636364
180836,EMOTION,RL,0.291954,0.089616,0.368421
181131,EMOTION,LR,0.252761,0.121386,0.611111
181131,EMOTION,RL,0.177475,0.124604,0.625000
187143,EMOTION,LR,0.226371,0.092153,0.176471
187143,EMOTION,RL,0.151102,0.108918,0.300000
188145,EMOTION,LR,0.214190,0.129251,0.650000
188145,EMOTION,RL,0.165355,0.108910,0.625000
188347,EMOTION,LR,0.172525,0.063338,0.500000
188347,EMOTION,RL,0.192977,0.071224,0.520000
188448,EMOTION,LR,0.055042,0.044261,0.391304
188448,EMOTION,RL,0.084815,0.041706,0.363636
188549,EMOTION,LR,0.239092,0.091633,0.315789
188549,EMOTION,RL,0.179104,0.112509,0.500000
191235,EMOTION,LR,0.393110,0.102287,0.500000
191235,EMOTION,RL,0.384461,0.093158,0.523810
192843,EMOTION,LR,0.135177,0.064591,0.380952
192843,EMOTION,RL,0.204845,0.057144,0.300000
193239,EMOTION,LR,0.688273,0.047768,0.411765
193239,EMOTION,RL,0.394713,0.054437,0.529412
196144,EMOTION,LR,0.146511,0.092292,0.650000
196144,EMOTION,RL,0.138528,0.082688,0.550000
196346,EMOTION,LR,0.139265,0.070828,0.400000
196346,EMOTION,RL,0.067422,0.064331,0.294118
198350,EMOTION,LR,0.141530,0.083803,0.409091
198350,EMOTION,RL,0.212665,0.078176,0.476190
199958,EMOTION,LR,0.130365,0.086766,0.500000
199958,EMOTION,RL,1.147690,0.086734,0.666667
202113,EMOTION,LR,0.293247,0.048111,0.454545
202113,EMOTION,RL,0.280904,0.060428,0.480000
204622,EMOTION,LR,0.717125,0.112389,0.440000
204622,EMOTION,RL,0.332386,0.081331,0.521739
206828,EMOTION,LR,0.235774,0.086953,0.476190
206828,EMOTION,RL,0.171891,0.079540,0.350000
208125,EMOTION,LR,0.360153,0.053189,0.363636
208125,EMOTION,RL,0.143913,0.063293,0.476190
208226,EMOTION,LR,0.249719,0.073769,0.428571
208226,EMOTION,RL,1.103440,0.094917,0.607143
208327,EMOTION,LR,0.208651,0.062767,0.450000
208327,EMOTION,RL,0.106086,0.055167,0.304348
209935,EMOTION,LR,0.249671,0.041723,0.500000
209935,EMOTION,RL,0.220187,0.033137,0.500000
210415,EMOTION,LR,0.160547,0.203658,0.611111
210415,EMOTION,RL,0.163698,0.173337,0.666667
211114,EMOTION,LR,0.697844,0.078514,0.550000
211114,EMOTION,RL,3.225740,0.176026,0.666667
211215,EMOTION,LR,0.117630,0.060156,0.578947
211215,EMOTION,RL,0.220369,0.064747,0.470588
211619,EMOTION,LR,0.266936,0.081129,0.692308
211619,EMOTION,RL,0.593459,0.075853,0.615385
211720,EMOTION,LR,0.394927,0.086478,0.259259
211720,EMOTION,RL,0.127500,0.067899,0.181818
217429,EMOTION,LR,0.205039,0.076313,0.391304
217429,EMOTION,RL,0.200217,0.064260,0.588235
224022,EMOTION,LR,0.326287,0.120508,0.523810
224022,EMOTION,RL,0.234798,0.136848,0.500000
237334,EMOTION,LR,0.181216,0.095425,0.636364
237334,EMOTION,RL,0.217220,0.085426,0.550000
250932,EMOTION,LR,0.551043,0.059980,0.600000
250932,EMOTION,RL,0.603949,0.057312,0.578947
256540,EMOTION,LR,0.272497,0.151167,0.473684
256540,EMOTION,RL,0.188055,0.140850,0.500000
275645,EMOTION,LR,0.361448,0.082991,0.409091
275645,EMOTION,RL,0.312454,0.085430,0.695652
304020,EMOTION,LR,0.281994,0.108843,0.600000
304020,EMOTION,RL,0.216960,0.111949,0.652174
305830,EMOTION,LR,0.137747,0.152393,0.476190
305830,EMOTION,RL,0.129461,0.093877,0.500000
308331,EMOTION,LR,3.376950,0.128339,0.619048
308331,EMOTION,RL,1.459980,0.114196,0.565217
317332,EMOTION,LR,0.330201,0.086496,0.307692
317332,EMOTION,RL,0.325375,0.100757,0.481481
329844,EMOTION,LR,0.082544,0.073816,0.555556
329844,EMOTION,RL,0.134598,0.084897,0.500000
334635,EMOTION,LR,0.090012,0.091484,0.294118
334635,EMOTION,RL,0.156673,0.103087,0.526316
346137,EMOTION,LR,0.360039,0.114610,0.631579
346137,EMOTION,RL,0.362354,0.110598,0.650000
349244,EMOTION,LR,0.137601,0.060931,0.444444
349244,EMOTION,RL,0.328676,0.066171,0.550000
350330,EMOTION,LR,0.438211,0.066626,0.565217
350330,EMOTION,RL,0.183593,0.099357,0.523810
355239,EMOTION,LR,0.234973,0.163733,0.478261
355239,EMOTION,RL,0.439999,0.159142,0.454545
378857,EMOTION,LR,0.430169,0.069269,0.500000
378857,EMOTION,RL,0.637232,0.073028,0.521739
379657,EMOTION,LR,0.179642,0.073445,0.478261
379657,EMOTION,RL,0.527641,0.081631,0.458333
381543,EMOTION,LR,0.327591,0.059782,0.481481
381543,EMOTION,RL,0.495116,0.075296,0.500000
394956,EMOTION,LR,0.124791,0.056754,0.500000
394956,EMOTION,RL,0.181022,0.061941,0.476190
406432,EMOTION,LR,0.353501,0.075484,0.500000
406432,EMOTION,RL,0.384019,0.070174,0.428571
419239,EMOTION,LR,0.648109,0.103369,0.650000
419239,EMOTION,RL,0.366512,0.103966,0.444444
436239,EMOTION,LR,0.199641,0.088340,0.708333
436239,EMOTION,RL,0.463318,0.094082,0.611111
445543,EMOTION,LR,0.248747,0.115773,0.608696
445543,EMOTION,RL,0.170025,0.114010,0.631579
459453,EMOTION,LR,0.757527,0.063294,0.611111
459453,EMOTION,RL,0.411389,0.055625,0.500000
475855,EMOTION,LR,0.096020,0.087577,0.476190
475855,EMOTION,RL,0.160804,0.074377,0.363636
510326,EMOTION,LR,0.213461,0.088323,0.375000
510326,EMOTION,RL,0.415799,0.103598,0.565217
513736,EMOTION,LR,0.941841,0.064631,0.473684
513736,EMOTION,RL,0.489253,0.055047,0.400000
522434,EMOTION,LR,0.093894,0.064589,0.600000
522434,EMOTION,RL,0.193130,0.052711,0.545455
529549,EMOTION,LR,0.217154,0.126001,0.333333
529549,EMOTION,RL,0.092647,0.084204,0.347826
530635,EMOTION,LR,0.139022,0.116688,0.565217
530635,EMOTION,RL,0.418679,0.082612,0.190476
540436,EMOTION,LR,0.173323,0.064598,0.650000
540436,EMOTION,RL,0.312850,0.065603,0.684211
553344,EMOTION,LR,0.150049,0.059221,0.360000
553344,EMOTION,RL,0.125042,0.064461,0.478261
555651,EMOTION,LR,0.104034,0.066314,0.434783
555651,EMOTION,RL,0.062489,0.043370,0.300000
559457,EMOTION,LR,0.106887,0.063209,0.578947
559457,EMOTION,RL,0.240029,0.074000,0.500000
566454,EMOTION,LR,0.235818,0.110372,0.608696
566454,EMOTION,RL,0.162256,0.095381,0.692308
571144,EMOTION,LR,0.128758,0.068983,0.500000
571144,EMOTION,RL,0.096290,0.080076,0.388889
580650,EMOTION,LR,0.168212,0.153312,0.666667
580650,EMOTION,RL,0.779710,0.107711,0.722222
581349,EMOTION,LR,0.570476,0.120018,0.647059
581349,EMOTION,RL,0.267109,0.096660,0.411765
587664,EMOTION,LR,0.409649,0.059065,0.500000
587664,EMOTION,RL,1.170090,0.060034,0.521739
588565,EMOTION,LR,0.208208,0.116489,0.500000
588565,EMOTION,RL,0.254395,0.083007,0.500000
594156,EMOTION,LR,0.674591,0.082345,0.315789
594156,EMOTION,RL,0.431813,0.067682,0.444444
599671,EMOTION,LR,2.144070,0.148678,0.600000
599671,EMOTION,RL,1.055760,0.110045,0.518519
604537,EMOTION,LR,0.684530,0.085747,0.310345
604537,EMOTION,RL,0.774484,0.070961,0.304348
614439,EMOTION,LR,0.456314,0.055984,0.391304
614439,EMOTION,RL,0.348574,0.099344,0.625000
615744,EMOTION,LR,0.408079,0.064158,0.470588
615744,EMOTION,RL,0.748221,0.062501,0.450000
616645,EMOTION,LR,0.854823,0.051573,0.368421
616645,EMOTION,RL,0.119964,0.050342,0.400000
620434,EMOTION,LR,0.252418,0.072949,0.608696
620434,EMOTION,RL,0.735583,0.061188,0.666667
622236,EMOTION,LR,0.134267,0.064865,0.217391
622236,EMOTION,RL,0.188359,0.063623,0.291667
626648,EMOTION,LR,0.165686,0.071411,0.444444
626648,EMOTION,RL,0.275169,0.070808,0.555556
645450,EMOTION,LR,0.117234,0.052832,0.407407
645450,EMOTION,RL,0.173182,0.060508,0.375000
645551,EMOTION,LR,0.237811,0.056152,0.277778
645551,EMOTION,RL,0.198984,0.060379,0.350000
654350,EMOTION,LR,0.187888,0.074992,0.454545
654350,EMOTION,RL,0.215448,0.074608,0.476190
663755,EMOTION,LR,0.207575,0.045986,0.428571
663755,EMOTION,RL,0.349852,0.050144,0.350000
668361,EMOTION,LR,0.195690,0.086877,0.684211
668361,EMOTION,RL,0.448262,0.082715,0.700000
673455,EMOTION,LR,0.235011,0.076286,0.521739
673455,EMOTION,RL,0.235760,0.077741,0.521739
693764,EMOTION,LR,0.255299,0.072493,0.476190
693764,EMOTION,RL,0.593033,0.076956,0.636364
701535,EMOTION,LR,0.175222,0.059973,0.526316
701535,EMOTION,RL,0.194008,0.070918,0.650000
756055,EMOTION,LR,3.945620,0.311959,0.617647
756055,EMOTION,RL,0.421465,0.118671,0.545455
761957,EMOTION,LR,0.200773,0.100249,0.416667
761957,EMOTION,RL,0.201589,0.082937,0.520000
774663,EMOTION,LR,0.222393,0.056223,0.421053
774663,EMOTION,RL,0.099971,0.055899,0.500000
788876,EMOTION,LR,0.334846,0.166088,0.777778
788876,EMOTION,RL,0.186333,0.219551,0.764706
793465,EMOTION,LR,0.117465,0.099255,0.400000
793465,EMOTION,RL,0.139647,0.087256,0.517241
803240,EMOTION,LR,0.168047,0.062767,0.269231
803240,EMOTION,RL,0.138549,0.068872,0.296296
810843,EMOTION,LR,1.570580,0.244494,0.480000
810843,EMOTION,RL,0.573692,0.124444,0.478261
815247,EMOTION,LR,0.843467,0.075086,0.391304
815247,EMOTION,RL,0.268901,0.091334,0.480000
816653,EMOTION,LR,0.203169,0.062238,0.450000
816653,EMOTION,RL,0.663858,0.068327,0.555556
825654,EMOTION,LR,0.392703,0.114954,0.291667
825654,EMOTION,RL,0.164374,0.127263,0.272727
828862,EMOTION,LR,0.144923,0.099716,0.370370
828862,EMOTION,RL,1.020100,0.081159,0.260870
833148,EMOTION,LR,0.112149,0.037153,0.526316
833148,EMOTION,RL,0.083121,0.036395,0.350000
841349,EMOTION,LR,0.113606,0.055262,0.523810
841349,EMOTION,RL,0.139945,0.083728,0.400000
849264,EMOTION,LR,0.305607,0.088616,0.560000
849264,EMOTION,RL,0.195245,0.078564,0.500000
856766,EMOTION,LR,0.307998,0.098738,0.636364
856766,EMOTION,RL,0.435334,0.106516,0.480000
856968,EMOTION,LR,0.136438,0.112948,0.304348
856968,EMOTION,RL,0.227039,0.117423,0.285714
865363,EMOTION,LR,0.438009,0.075222,0.576923
865363,EMOTION,RL,0.385460,0.068142,0.520000
872562,EMOTION,LR,0.174746,0.056658,0.529412
872562,EMOTION,RL,0.164745,0.072968,0.650000
873968,EMOTION,LR,0.329864,0.064602,0.541667
873968,EMOTION,RL,0.210056,0.069330,0.458333
877269,EMOTION,LR,0.422920,0.112543,0.529412
877269,EMOTION,RL,0.244571,0.066349,0.375000
880157,EMOTION,LR,0.221398,0.088453,0.625000
880157,EMOTION,RL,0.249182,0.057637,0.437500
894067,EMOTION,LR,0.288217,0.135088,0.538462
894067,EMOTION,RL,0.377019,0.129649,0.500000
902242,EMOTION,LR,0.187095,0.053930,0.400000
902242,EMOTION,RL,0.280556,0.052630,0.350000
904044,EMOTION,LR,0.213533,0.089247,0.666667
904044,EMOTION,RL,0.310665,0.089974,0.444444
922854,EMOTION,LR,0.128529,0.166576,0.333333
922854,EMOTION,RL,0.152364,0.142190,0.210526
930449,EMOTION,LR,0.254517,0.057766,0.421053
930449,EMOTION,RL,0.213047,0.057711,0.333333
932554,EMOTION,LR,0.082140,0.051889,0.458333
932554,EMOTION,RL,0.158990,0.047104,0.428571
942658,EMOTION,LR,0.104288,0.068516,0.476190
942658,EMOTION,RL,0.118388,0.075547,0.380952
952863,EMOTION,LR,0.452039,0.101483,0.464286
952863,EMOTION,RL,0.288322,0.085221,0.478261
965367,EMOTION,LR,0.085227,0.050231,0.578947
965367,EMOTION,RL,0.198389,0.069042,0.666667
979984,EMOTION,LR,0.175897,0.142666,0.473684
979984,EMOTION,RL,0.587395,0.124025,0.437500
987074,EMOTION,LR,0.198157,0.048692,0.555556
987074,EMOTION,RL,1.933560,0.066561,0.619048
990366,EMOTION,LR,0.198563,0.078654,0.590909
990366,EMOTION,RL,0.183927,0.085294,0.708333
993675,EMOTION,LR,0.139965,0.087672,0.588235
993675,EMOTION,RL,0.233558,0.100609,0.684211
