subj,abs_mean,rel_mean,pct_removed
173940,0.168315,0.057785,0.340000
174437,0.204134,0.069930,0.463158
175136,0.162645,0.082159,0.496503
175338,0.378003,0.069644,0.559908
175742,0.438513,0.074934,0.570393
176441,0.388578,0.065666,0.648148
176845,0.325573,0.092533,0.397391
178748,0.880994,0.061165,0.594203
178950,0.161537,0.081384,0.619048
180230,0.140011,0.070449,0.409722
180836,0.262062,0.090069,0.529202
181131,0.331785,0.122627,0.535714
187143,0.125154,0.101496,0.429607
188145,0.187268,0.110918,0.729532
188347,0.317817,0.071170,0.630435
188448,0.139748,0.044458,0.471510
188549,0.091865,0.053031,0.325000
191235,0.763196,0.080616,0.548958
192843,0.358668,0.062586,0.476190
193239,0.295441,0.066178,0.550595
196144,0.128180,0.103960,0.604348
196346,0.152979,0.061472,0.404762
198350,0.267930,0.069973,0.400794
199958,0.275197,0.086836,0.550833
202113,0.457966,0.071555,0.403610
204622,0.586171,0.089637,0.507563
206828,0.199869,0.070375,0.500000
208125,0.197578,0.061911,0.512681
208226,0.788012,0.089147,0.403715
208327,0.343257,0.055127,0.472884
209935,0.351776,0.064302,0.602381
210415,0.145803,0.149543,0.669524
211114,0.377088,0.098990,0.624731
211215,0.186741,0.071021,0.548611
211619,0.370350,0.065834,0.452381
211720,0.299272,0.076154,0.462324
217429,0.227769,0.052955,0.653110
224022,0.193680,0.151396,0.681818
237334,0.170182,0.109394,0.552500
250932,0.755194,0.055602,0.530797
256540,0.153033,0.076749,0.511905
275645,0.784145,0.096112,0.581104
304020,0.163109,0.094234,0.653409
305830,0.371525,0.119435,0.575000
308331,0.528791,0.094364,0.627586
317332,0.114578,0.072794,0.482143
329844,0.204324,0.082506,0.517045
334635,0.170505,0.090042,0.443723
346137,0.374543,0.133823,0.575000
349244,0.221208,0.082273,0.546078
350330,0.218963,0.094062,0.564348
355239,0.408596,0.137145,0.363095
378857,0.628636,0.065402,0.530833
379657,0.207600,0.074006,0.501437
381543,0.388200,0.050537,0.455882
394956,0.187733,0.057407,0.550000
406432,0.259962,0.070441,0.418651
419239,0.340495,0.129577,0.592105
436239,0.226197,0.071880,0.675325
445543,0.344782,0.084596,0.406897
459453,0.219186,0.071203,0.514474
475855,0.294367,0.081782,0.481481
510326,0.179434,0.069916,0.417989
513736,0.507726,0.058678,0.501894
522434,0.184959,0.062886,0.651515
529549,0.164990,0.093762,0.414530
530635,0.172896,0.112607,0.461538
540436,0.329746,0.053892,0.615789
553344,0.390859,0.059059,0.309524
555651,0.373368,0.062579,0.538158
559457,0.201796,0.094787,0.507576
566454,0.403035,0.099152,0.586957
571144,0.189286,0.048426,0.526611
580650,0.415160,0.117433,0.486905
581349,0.251368,0.092124,0.511905
587664,0.599691,0.056999,0.577694
588565,0.184729,0.070904,0.582609
594156,0.332759,0.078127,0.547721
599671,1.096275,0.149085,0.660987
604537,1.020186,0.087500,0.571875
614439,1.998890,0.100617,0.408832
615744,0.272976,0.078748,0.580870
616645,0.484870,0.056530,0.475806
620434,0.207864,0.055488,0.490000
622236,0.288918,0.062392,0.283333
626648,0.200078,0.067823,0.556324
645450,0.116146,0.059428,0.405220
645551,0.112598,0.062892,0.490833
654350,0.326950,0.065954,0.558442
663755,0.283098,0.053787,0.563492
668361,0.278529,0.088205,0.679438
673455,0.277836,0.091742,0.589286
693764,0.234135,0.070382,0.639423
701535,0.294285,0.074896,0.570076
756055,0.778022,0.127203,0.582641
761957,0.286714,0.107684,0.633333
774663,0.186074,0.055030,0.417702
788876,0.225269,0.162433,0.704545
793465,0.189214,0.083754,0.236364
803240,0.163297,0.067301,0.250000
810843,0.483403,0.144411,0.533430
815247,0.566043,0.075699,0.612963
816653,0.185138,0.068747,0.435185
825654,0.226811,0.103978,0.429945
828862,0.373031,0.081959,0.450000
833148,0.183872,0.040486,0.486842
841349,0.518347,0.062897,0.550833
849264,0.359704,0.095348,0.539412
856766,0.699212,0.087707,0.593894
856968,0.210908,0.098128,0.535897
865363,0.469826,0.062566,0.648016
872562,0.258572,0.054469,0.659420
873968,0.272961,0.075521,0.409167
877269,0.325479,0.083425,0.557609
880157,0.300973,0.068728,0.360390
894067,0.300554,0.093059,0.535714
902242,0.439113,0.068288,0.509236
904044,0.161016,0.068475,0.531703
922854,0.566823,0.123901,0.500776
930449,0.532600,0.051285,0.532609
932554,0.107629,0.048955,0.568462
942658,0.162182,0.063740,0.434783
952863,0.409123,0.087228,0.521250
965367,0.567048,0.050931,0.684524
979984,0.565449,0.124345,0.500806
987074,0.353074,0.046140,0.548810
990366,0.197524,0.089263,0.698994
993675,0.268011,0.080272,0.500000
